region,id,network_id,takeup_survey,delay,intensive,understanding,network_missname,address,village,network_address,network_village
1,11110116,11110118,1,1,1,.60000002,0,198,40,198,40
1,11110192,11110173,0,1,0,.40000001,0,200,40,200,40
1,11110171,11110178,1,0,1,.80000001,0,200,40,200,40
1,11110338,11110318,0,0,1,0,0,202,40,202,40
1,11110330,11110291,,,,,0,202,40,202,40
1,11110092,11110073,0,0,1,0,0,198,40,198,40
1,11110097,11110072,1,0,0,.2,0,198,40,198,40
1,11110174,11110183,,,,,0,200,40,200,40
1,11110096,11110083,1,1,1,.40000001,0,198,40,198,40
1,11110288,11110285,1,1,1,.40000001,0,202,40,202,40
1,11110106,11110103,,,,,0,198,40,198,40
1,11110091,11110075,1,1,1,.60000002,0,198,40,198,40
1,11110279,11110285,1,1,1,.40000001,0,202,40,202,40
1,11110214,11110212,1,0,1,.80000001,0,200,40,200,40
1,11110168,11110169,0,1,1,.60000002,0,200,40,200,40
1,11110283,11110341,,,,,0,202,40,202,40
1,11110085,11110115,,,,,0,198,40,198,40
1,11110211,11110165,0,1,0,.40000001,0,200,40,200,40
1,11110174,11110200,0,1,1,0,0,200,40,200,40
1,11110108,11110062,1,1,1,.2,0,198,40,198,40
1,11110073,11110149,,,,,0,198,40,198,40
1,11110104,11110107,,,,,0,198,40,198,40
1,11110288,11110317,0,1,0,.40000001,0,202,40,202,40
1,11110092,11110069,,,,,0,198,40,198,40
1,11110287,11110293,1,1,1,.60000002,0,202,40,202,40
1,11110106,11110104,1,0,0,.2,0,198,40,198,40
1,11110216,11110172,,,,,0,200,40,200,40
1,11110112,11110111,,,,,0,198,40,198,40
1,11110186,11110172,,,,,0,200,40,200,40
1,11110293,11110346,,,,,0,202,40,202,40
1,11110216,11110166,1,1,0,.2,0,200,40,200,40
1,11110083,11110114,0,1,1,.40000001,0,198,40,198,40
1,11110218,11110174,1,1,0,.40000001,0,200,40,200,40
1,11110317,11110339,,,,,0,202,40,202,40
1,11110114,11110083,1,1,1,.40000001,0,198,40,198,40
1,11110072,11110059,,,,,0,198,40,198,40
1,11110101,11110113,0,0,0,.40000001,0,198,40,198,40
1,11110072,11110116,0,1,0,.60000002,0,198,40,198,40
1,11110101,11110116,0,1,0,.60000002,0,198,40,198,40
1,11110112,11110118,1,1,1,.60000002,0,198,40,198,40
1,11110113,11110090,0,1,0,.60000002,0,198,40,198,40
1,11110108,11110070,1,0,1,.80000001,0,198,40,198,40
1,11110320,11110292,,,,,0,202,40,202,40
1,11110302,11110324,0,1,0,1,0,202,40,202,40
1,11110321,11110319,,,,,0,202,40,202,40
1,11110106,11110116,0,1,0,.60000002,0,198,40,198,40
1,11110108,11110109,0,1,0,.60000002,0,198,40,198,40
1,11110076,11110113,0,0,0,.40000001,0,198,40,198,40
1,11110199,11110136,,,,,0,200,40,199,40
1,11110180,11110174,1,1,0,.40000001,0,200,40,200,40
1,11110323,11110302,0,1,0,.2,0,202,40,202,40
1,11110060,11110093,0,1,0,.2,0,198,40,198,40
1,11110192,11110195,0,1,0,.2,0,200,40,200,40
1,11110109,11110096,0,1,0,.2,0,198,40,198,40
1,11110170,11110215,0,1,1,.60000002,0,200,40,200,40
1,11110213,11110215,0,1,1,.60000002,0,200,40,200,40
1,11110166,11110201,0,1,1,.2,0,200,40,200,40
1,11110167,11110176,0,0,0,.2,0,200,40,200,40
1,11110202,11110169,0,1,1,.60000002,0,200,40,200,40
1,11110102,11110099,,,,,0,198,40,198,40
1,11110180,11110215,0,1,1,.60000002,0,200,40,200,40
1,11110075,11110082,,,,,0,198,40,198,40
1,11110093,11110090,0,1,0,.60000002,0,198,40,198,40
1,11110169,11110202,1,1,1,.40000001,0,200,40,200,40
1,11110338,11110292,,,,,0,202,40,202,40
1,11110076,11110111,,,,,0,198,40,198,40
1,11110058,11110070,1,0,1,.80000001,0,198,40,198,40
1,11110308,11110310,,,,,0,202,40,202,40
1,11110101,11110096,0,1,0,.2,0,198,40,198,40
1,11110197,11110133,,,,,0,200,40,199,40
1,11110313,11110297,1,0,1,1,0,202,40,202,40
1,11110308,11110309,,,,,0,202,40,202,40
1,11110089,11110086,,,,,0,198,40,198,40
1,11110297,11110312,,,,,0,202,40,202,40
1,11110070,11110076,0,1,1,.60000002,0,198,40,198,40
1,11110305,11110324,0,1,0,1,0,202,40,202,40
1,11110089,11110070,1,0,1,.80000001,0,198,40,198,40
1,11110305,11110319,,,,,0,202,40,202,40
1,11110202,11110216,0,1,0,.40000001,0,200,40,200,40
1,11110114,11110113,0,0,0,.40000001,0,198,40,198,40
1,11110062,11110058,1,0,0,1,0,198,40,198,40
1,11110212,11110171,0,0,0,.60000002,0,200,40,200,40
1,11110092,11110113,0,0,0,.40000001,0,198,40,198,40
1,11110076,11110109,0,1,0,.60000002,0,198,40,198,40
1,11110338,11110323,0,1,1,.60000002,0,202,40,202,40
1,11110206,11110169,0,1,1,.60000002,0,200,40,200,40
1,11110212,11110168,0,0,1,.80000001,0,200,40,200,40
1,11110318,11110338,0,0,1,.80000001,0,202,40,202,40
1,11110098,11110075,1,1,1,.60000002,0,198,40,198,40
1,11110320,11110324,0,1,0,1,0,202,40,202,40
1,11110323,11110284,0,0,0,.2,0,202,40,202,40
1,11110083,11110116,0,1,0,.60000002,0,198,40,198,40
1,11110114,11110091,0,1,1,.60000002,0,198,40,198,40
1,11110096,11110113,0,0,0,.40000001,0,198,40,198,40
1,11110199,11110213,0,1,0,.40000001,0,200,40,200,40
1,11110302,11110320,1,0,1,.40000001,0,202,40,202,40
1,11110112,11110113,0,0,0,.40000001,0,198,40,198,40
1,11110062,11110080,,,,,0,198,40,198,40
1,11110217,11110208,,,,,1,200,40,200,40
1,11110195,11110133,,,,,0,200,40,200,40
1,11110203,11110202,1,1,1,.40000001,0,200,40,200,40
1,11110057,11110116,0,1,0,.60000002,0,198,40,198,40
1,11110297,11110307,0,0,0,0,0,202,40,202,40
1,11110075,11110076,0,1,1,.60000002,0,198,40,198,40
1,11110087,11110116,0,1,0,.60000002,0,198,40,198,40
1,11110106,11110107,,,,,0,198,40,198,40
1,11110207,11110197,0,0,0,.40000001,0,200,40,200,40
1,11110097,11110058,1,0,0,1,0,198,40,198,40
1,11110305,11110283,0,1,1,.40000001,0,202,40,202,40
1,11110207,11110213,0,1,0,.40000001,0,200,40,200,40
1,11110285,11110321,0,1,1,.60000002,0,202,40,202,40
1,11110197,11110301,1,1,1,.60000002,0,200,40,202,40
1,11110058,11110069,,,,,0,198,40,198,40
1,11110100,11110102,1,0,1,.2,0,198,40,198,40
1,11110293,11110285,1,1,1,.40000001,0,202,40,202,40
1,11110085,11110086,,,,,0,198,40,198,40
1,11110180,11110202,1,1,1,.40000001,0,200,40,200,40
1,11110297,11110301,1,1,1,.60000002,0,202,40,202,40
1,11110169,11110174,1,1,0,.40000001,0,200,40,200,40
1,11110217,11110195,0,1,0,.2,0,200,40,200,40
1,11110212,11110169,0,1,1,.60000002,0,200,40,200,40
1,11110075,11110102,1,0,1,.2,0,198,40,198,40
1,11110180,11110218,1,1,1,1,0,200,40,200,40
1,11110092,11110116,0,1,0,.60000002,0,198,40,198,40
1,11110060,11110062,1,1,1,.2,0,198,40,198,40
1,11110178,11110206,0,0,0,.2,0,200,40,200,40
1,11110087,11110092,0,0,1,0,0,198,40,198,40
1,11110093,11110114,0,1,1,.40000001,0,198,40,198,40
1,11110114,11110116,0,1,0,.60000002,0,198,40,198,40
1,11110327,11110305,0,0,0,.40000001,0,202,40,202,40
1,11110200,11110202,1,1,1,.40000001,0,200,40,200,40
1,11110090,11110092,0,0,1,0,0,198,40,198,40
1,11110101,11110104,1,0,0,.2,0,198,40,198,40
1,11110060,11110112,0,1,0,.80000001,0,198,40,198,40
1,11110093,11110092,0,0,1,0,0,198,40,198,40
1,11110096,11110108,0,1,0,.60000002,0,198,40,198,40
1,11110287,11110323,0,1,1,.60000002,0,202,40,202,40
1,11110330,11110285,1,1,1,.40000001,0,202,40,202,40
1,11110091,11110116,0,1,0,.60000002,0,198,40,198,40
1,11110171,11110176,0,0,0,.2,0,200,40,200,40
3,33310300,33310301,0,1,0,.80000001,0,206,41,205,41
3,33310276,33310239,0,1,1,.60000002,0,206,41,205,41
3,33310265,33310262,,,,,0,205,41,205,41
3,33310235,33310247,1,0,1,.60000002,0,205,41,205,41
3,33310255,33310232,1,1,1,0,0,205,41,205,41
3,33310260,33310233,0,1,1,.40000001,0,205,41,205,41
3,33310304,33310256,1,1,0,.60000002,0,206,41,205,41
3,33310275,33310294,1,1,1,.40000001,0,206,41,206,41
3,33310267,33310253,1,1,1,.40000001,0,206,41,205,41
3,33310298,33310272,1,0,0,.2,0,206,41,206,41
3,33310239,33310295,0,0,1,.80000001,0,205,41,205,41
3,33310260,33310232,1,1,1,0,0,205,41,205,41
3,33310258,33310240,0,1,1,.40000001,0,205,41,205,41
3,33310239,33310253,1,1,1,.40000001,0,205,41,205,41
3,33310258,33310277,1,1,0,.60000002,0,205,41,205,41
3,33310280,33310255,1,1,1,0,0,206,41,205,41
3,33310267,33310256,1,1,0,.60000002,0,206,41,205,41
3,33310239,33310229,1,0,0,,0,205,41,205,41
3,33310270,33310254,0,1,0,.60000002,0,206,41,205,41
3,33310292,33310270,1,1,0,.80000001,0,206,41,205,41
3,33310231,33310140,,,,,0,205,41,205,41
3,33310259,33310240,0,1,1,.40000001,0,205,41,205,41
3,33310231,33310235,0,0,0,.2,0,205,41,205,41
3,33310266,33310295,0,0,1,.80000001,0,205,41,206,41
3,33310281,33310275,0,1,1,.2,0,206,41,206,41
3,33310266,33310256,1,1,0,.60000002,0,205,41,205,41
3,33310301,33310277,1,1,0,.60000002,0,206,41,205,41
3,33310259,33310255,1,1,1,0,0,205,41,205,41
3,33310288,33310290,1,0,0,.2,0,206,41,205,41
3,33310240,33310277,1,1,0,.60000002,0,205,41,206,41
3,33310285,33310288,1,1,0,.60000002,0,206,41,205,41
3,33310242,33310232,1,1,1,0,0,205,41,205,41
3,33310291,33310285,1,1,1,1,0,206,41,206,41
3,33310303,33310270,1,1,0,.80000001,0,206,41,205,41
3,33310295,33310301,0,1,0,.80000001,0,206,41,205,41
3,33310254,33310238,0,1,0,.60000002,0,205,41,205,41
3,33310252,33310295,0,0,1,.80000001,0,205,41,205,41
3,33310254,33310293,1,0,1,.80000001,0,205,41,206,41
3,33310266,33310229,1,0,0,,0,205,41,206,41
3,33310271,33310275,0,1,1,.2,0,206,41,205,41
3,33310273,33310279,0,1,0,.2,0,206,41,205,41
3,33310240,33310258,0,1,1,1,0,205,41,205,41
3,33310235,33310248,,,,,0,205,41,205,41
3,33310277,33310269,1,1,1,.40000001,0,206,41,205,41
3,33310246,33310286,,,,,0,205,41,206,41
3,33310296,33310297,1,1,0,1,0,206,41,205,41
3,33310287,33310276,1,0,1,.80000001,0,206,41,206,41
3,33310273,33310284,,,,,0,206,41,205,41
3,33310266,33310239,0,1,1,.60000002,0,205,41,205,41
3,33310296,33310300,0,1,0,.40000001,0,206,41,205,41
3,33310233,33310241,1,1,1,1,0,205,41,205,41
3,33310244,33310270,1,1,0,.80000001,0,205,41,205,41
3,33310251,33310257,1,0,0,.2,0,205,41,205,41
3,33310283,33310175,,,,,0,206,41,204,41
3,33310269,33310232,1,1,1,0,0,206,41,205,41
3,33310281,33310238,0,1,0,.60000002,0,206,41,205,41
3,33310285,33310277,1,1,0,.60000002,0,206,41,205,41
3,33310254,33310244,0,1,1,.80000001,0,205,41,205,41
3,33310301,33310258,0,1,1,1,0,206,41,205,41
3,33310252,33310239,0,1,1,.60000002,0,205,41,205,41
3,33310290,33310231,1,0,0,0,0,206,41,205,41
3,33310247,33310230,1,0,1,.80000001,0,205,41,205,41
3,33310290,33310299,1,1,1,.40000001,0,206,41,206,41
3,33310230,33310297,1,1,0,1,0,205,41,206,41
3,33310260,33310261,,,,,0,205,41,205,41
3,33310257,33310295,0,0,1,.80000001,0,205,41,206,41
3,33310253,33310255,1,1,1,0,0,205,41,205,41
3,33310297,33310256,1,1,0,.60000002,0,206,41,205,41
3,33310277,33310305,0,0,0,.60000002,0,206,41,205,41
3,33310265,33310184,,,,,0,205,41,205,41
3,33310288,33310299,1,1,1,.40000001,0,206,41,205,41
3,33310280,33310253,1,1,1,.40000001,0,206,41,205,41
3,33310252,33310250,,,,,0,205,41,205,41
3,33310285,33310269,1,1,1,.40000001,0,206,41,205,41
3,33310243,33310246,0,0,1,.80000001,0,205,41,205,41
3,33310273,33310297,1,1,0,1,0,206,41,205,41
3,33310243,33310239,0,1,1,.60000002,0,205,41,205,41
3,33310242,33310231,1,0,0,0,0,205,41,205,41
3,33310243,33310252,0,1,1,.60000002,0,205,41,205,41
3,33310252,33310246,0,0,1,.80000001,0,205,41,205,41
3,33310279,33310290,1,0,0,.2,0,206,41,205,41
3,33310300,33310272,1,0,0,.2,0,206,41,206,41
3,33310304,33310290,1,0,0,.2,0,206,41,206,41
3,33310257,33310231,1,0,0,0,0,205,41,205,41
3,33310257,33310272,1,0,0,.2,0,205,41,206,41
3,33310269,33310233,0,1,1,.40000001,0,206,41,205,41
3,33310273,99,,,,,0,206,41,205,41
3,33310240,33310288,1,1,0,.60000002,0,205,41,206,41
3,33310304,33310286,,,,,0,206,41,206,41
3,33310251,33310231,1,0,0,0,0,205,41,205,41
3,33310293,33310258,0,1,1,1,0,206,41,205,41
3,33310277,33310288,1,1,0,.60000002,0,206,41,205,41
3,33310274,33310295,0,0,1,.80000001,0,206,41,206,41
3,33310301,33310299,1,1,1,.40000001,0,206,41,205,41
3,33310305,33310256,1,1,0,.60000002,0,206,41,206,41
3,33310291,33310274,1,1,0,1,0,206,41,206,41
3,33310305,33310277,1,1,0,.60000002,0,206,41,206,41
3,33310247,33310238,0,1,0,.60000002,0,205,41,205,41
3,33310244,33310258,0,1,1,1,0,205,41,205,41
3,33310229,33310237,,,,,0,205,41,206,41
3,33310230,33310294,1,1,1,.40000001,0,205,41,206,41
3,33310271,33310266,1,0,0,.60000002,0,206,41,205,41
3,33310247,33310293,1,0,1,.80000001,0,205,41,206,41
3,33310297,33310288,1,1,0,.60000002,0,206,41,205,41
3,33310298,33310297,1,1,0,1,0,206,41,206,41
3,33310252,33310296,0,0,1,.2,0,205,41,205,41
3,33310264,33310225,,,,,0,205,41,206,41
3,33310247,33310281,1,1,1,.60000002,0,205,41,206,41
3,33310254,33310270,1,1,0,.80000001,0,205,41,206,41
3,33310276,99,,,,,0,206,41,203,41
3,33310232,33310155,,,,,0,205,41,205,41
3,33310300,33310299,1,1,1,.40000001,0,206,41,206,41
3,33310285,33310235,0,0,0,.2,0,206,41,205,41
3,33310259,33310227,1,0,1,0,1,205,41,205,41
3,33310267,33310271,0,1,1,.40000001,0,206,41,205,41
3,33310244,33310250,,,,,0,205,41,205,41
3,33310276,33310299,1,1,1,.40000001,0,206,41,204,41
3,33310287,33310303,1,0,1,1,0,206,41,206,41
3,33310232,33310262,,,,,0,205,41,205,41
3,33310275,33310299,1,1,1,.40000001,0,206,41,206,41
3,33310296,33310285,1,1,1,1,0,206,41,205,41
3,33310291,33310294,1,1,1,.40000001,0,206,41,206,41
3,33310272,33310300,0,1,0,.40000001,0,206,41,206,41
3,33310275,33310281,1,1,1,.60000002,0,206,41,206,41
3,33310233,33310284,,,,,0,205,41,206,41
3,33310255,33310230,1,0,1,.80000001,0,205,41,205,41
3,33310251,33310266,1,0,0,.60000002,0,205,41,205,41
3,33310294,33310275,0,1,1,.2,0,206,41,205,41
3,33310232,33310261,,,,,0,205,41,205,41
3,33310276,33310293,1,0,1,.80000001,0,206,41,206,41
3,33310280,33310272,1,0,0,.2,0,206,41,206,41
3,33310274,33310286,,,,,0,206,41,206,41
3,33310296,33310306,,,,,0,206,41,205,41
3,33310288,33310293,1,0,1,.80000001,0,206,41,206,41
3,33310301,33310272,1,0,0,.2,0,206,41,205,41
3,33310251,33310261,,,,,0,205,41,205,41
3,33310229,33310298,1,0,0,,0,205,41,206,41
3,33310295,33310298,1,0,0,,0,206,41,205,41
3,33310231,33310242,0,0,0,,0,205,41,205,41
3,33310247,33310256,1,1,0,.60000002,0,205,41,205,41
3,33310303,33310282,,,,,0,206,41,205,41
3,33310229,33310230,1,0,1,.80000001,0,205,41,206,41
3,33310300,33310267,1,0,0,.2,0,206,41,205,41
3,33310274,33310292,1,1,1,.40000001,0,206,41,206,41
3,33310281,33310265,1,0,1,.80000001,0,206,41,205,41
3,33310258,33310270,1,1,0,.80000001,0,205,41,206,41
3,33310270,33310297,1,1,0,1,0,206,41,205,41
3,33310303,33310214,,,,,0,206,41,205,41
3,33310259,33310213,1,0,1,.1,1,205,41,205,41
3,33310294,33310229,1,0,0,,0,206,41,205,41
3,33310293,33310238,0,1,0,.60000002,0,206,41,205,41
3,33310288,33310297,1,1,0,1,0,206,41,205,41
3,33310276,33310256,1,1,0,.60000002,0,206,41,205,41
3,33310230,33310277,1,1,0,.60000002,0,205,41,206,41
3,33310304,33310275,0,1,1,.2,0,206,41,206,41
3,33310277,33310270,1,1,0,.80000001,0,206,41,205,41
3,33310235,33310293,1,0,1,.80000001,0,205,41,206,41
3,33310231,33310229,1,0,0,,0,205,41,205,41
3,33310242,33310229,1,0,0,,0,205,41,205,41
3,33310242,33310305,0,0,0,.60000002,0,205,41,205,41
3,33310297,33310236,,,,,0,206,41,205,41
3,33310285,33310243,0,1,1,.2,0,206,41,205,41
3,33310299,33310267,1,0,0,.2,0,206,41,205,41
3,33310238,33310243,0,1,1,.2,0,205,41,205,41
3,33310295,33310290,1,0,0,.2,0,206,41,205,41
3,33310256,33310236,,,,,0,205,41,205,41
3,33310283,33310293,1,0,1,.80000001,0,206,41,206,41
3,33310280,33310260,1,0,1,.80000001,0,206,41,205,41
3,33310256,33310290,1,0,0,.2,0,205,41,206,41
3,33310299,33310231,1,0,0,0,0,206,41,205,41
3,33310270,33310293,1,0,1,.80000001,0,206,41,206,41
3,33310235,33310258,0,1,1,1,0,205,41,205,41
3,33310299,33310253,1,1,1,.40000001,0,206,41,205,41
3,33310270,33310288,1,1,0,.60000002,0,206,41,205,41
3,33310256,33310239,0,1,1,.60000002,0,205,41,205,41
3,33310230,33310282,,,,,0,205,41,206,41
3,33310279,33310263,,,,,0,206,41,205,41
3,33310260,33310300,0,1,0,.40000001,0,205,41,206,41
3,33310265,33310247,1,0,1,.60000002,0,205,41,205,41
3,33310298,33310295,0,0,1,.80000001,0,206,41,206,41
3,33310294,33310241,1,1,1,1,0,206,41,205,41
3,33310253,33310295,0,0,1,.80000001,0,205,41,205,41
3,33310256,33310238,0,1,0,.60000002,0,205,41,205,41
3,33310294,33310228,,,,,0,206,41,205,41
3,33310281,33310270,1,1,0,.80000001,0,206,41,206,41
3,33310279,99,,,,,0,206,41,205,41
3,33310297,33310259,1,1,0,.80000001,0,206,41,205,41
3,33310257,33310255,1,1,1,0,0,205,41,205,41
3,33310267,33310295,0,0,1,.80000001,0,206,41,205,41
3,33310290,33310270,1,1,0,.80000001,0,206,41,206,41
3,33310255,33310229,1,0,0,,0,205,41,205,41
3,33310264,33310214,,,,,0,205,41,206,41
3,33310287,33310293,1,0,1,.80000001,0,206,41,206,41
3,33310295,33310299,1,1,1,.40000001,0,206,41,205,41
3,33310265,33310254,0,1,0,.60000002,0,205,41,205,41
3,33310287,33310296,0,0,1,.2,0,206,41,206,41
3,33310295,33310297,1,1,0,1,0,206,41,205,41
3,33310283,33310270,1,1,0,.80000001,0,206,41,205,41
3,33310249,33310262,,,,,0,205,41,205,41
3,33310269,33310238,0,1,0,.60000002,0,206,41,205,41
3,33310253,33310241,1,1,1,1,0,205,41,205,41
3,33310274,33310279,0,1,0,.2,0,206,41,206,41
3,33310238,33310270,1,1,0,.80000001,0,205,41,206,41
3,33310293,33310247,1,0,1,.60000002,0,206,41,205,41
3,33310229,33310256,1,1,0,.60000002,0,205,41,206,41
3,33310305,33310232,1,1,1,0,0,206,41,205,41
3,33310290,33310297,1,1,0,1,0,206,41,206,41
3,33310254,33310282,,,,,0,205,41,206,41
3,33310265,33310249,1,0,1,1,0,205,41,205,41
3,33310258,33310247,1,0,1,.60000002,0,205,41,205,41
3,33310292,33310233,0,1,1,.40000001,0,206,41,205,41
3,33310290,33310288,1,1,0,.60000002,0,206,41,206,41
3,33310292,33310293,1,0,1,.80000001,0,206,41,206,41
3,33310239,33310138,,,,,0,205,41,205,41
3,33310246,33310284,,,,,0,205,41,206,41
3,33310281,33310273,1,0,0,.40000001,0,206,41,206,41
3,33310275,33310273,1,0,0,.40000001,0,206,41,206,41
3,33310246,33310282,,,,,0,205,41,206,41
3,33310255,33310278,,,,,0,205,41,206,41
3,33310238,33310256,1,1,0,.60000002,0,205,41,205,41
3,33310296,33310279,0,1,0,.2,0,206,41,205,41
3,33310264,33310303,1,0,1,1,0,205,41,206,41
3,33310249,33310235,0,0,0,.2,0,205,41,205,41
3,33310269,33310228,,,,,0,206,41,205,41
3,33310288,33310270,1,1,0,.80000001,0,206,41,205,41
3,33310246,33310274,1,1,0,1,0,205,41,206,41
3,33310283,33310295,0,0,1,.80000001,0,206,41,205,41
3,33310294,33310230,1,0,1,.80000001,0,206,41,205,41
3,33310272,33310231,1,0,0,0,0,206,41,205,41
3,33310277,33310297,1,1,0,1,0,206,41,205,41
3,33310266,33310257,1,0,0,.2,0,205,41,205,41
3,33310292,33310282,,,,,0,206,41,205,41
3,33310258,33310288,1,1,0,.60000002,0,205,41,205,41
3,33310259,33310234,1,0,1,.2,1,205,41,205,41
3,33310299,33310239,0,1,1,.60000002,0,206,41,205,41
3,33310253,33310272,1,0,0,.2,0,205,41,206,41
3,33310291,33310295,0,0,1,.80000001,0,206,41,206,41
3,33310267,33310272,1,0,0,.2,0,206,41,205,41
3,33310240,33310247,1,0,1,.60000002,0,205,41,205,41
3,33310291,33310275,0,1,1,.2,0,206,41,206,41
3,33310301,33310282,,,,,0,206,41,205,41
3,33310230,33310249,1,0,1,1,0,205,41,205,41
3,33310274,33310275,0,1,1,.2,0,206,41,206,41
3,33310264,33310246,0,0,1,.80000001,0,205,41,205,41
3,33310240,33310270,1,1,0,.80000001,0,205,41,206,41
3,33310243,33310268,,,,,0,205,41,206,41
3,33310303,33310299,1,1,1,.40000001,0,206,41,205,41
3,33310298,33310299,1,1,1,.40000001,0,206,41,206,41
3,33310292,33310247,1,0,1,.60000002,0,206,41,205,41
3,33310270,33310233,0,1,1,.40000001,0,206,41,205,41
3,33310279,33310287,0,0,0,.40000001,0,206,41,205,41
3,33310233,33310296,0,0,1,.2,0,205,41,206,41
3,33310293,33310283,0,0,1,,0,206,41,205,41
3,33310305,33310244,0,1,1,.80000001,0,206,41,205,41
3,33310283,33310232,1,1,1,0,0,206,41,205,41
3,33310280,33310299,1,1,1,.40000001,0,206,41,206,41
3,33310299,33310259,1,1,0,.80000001,0,206,41,205,41
3,33310235,33310246,0,0,1,.80000001,0,205,41,205,41
3,33310293,33310270,1,1,0,.80000001,0,206,41,205,41
3,33310238,33310239,0,1,1,.60000002,0,205,41,205,41
3,33310231,33310251,0,0,0,.60000002,0,205,41,205,41
3,33310255,33310246,0,0,1,.80000001,0,205,41,205,41
3,33310271,33310259,1,1,0,.80000001,0,206,41,205,41
3,33310271,33310282,,,,,0,206,41,205,41
3,33310249,33310244,0,1,1,.80000001,0,205,41,205,41
3,33310300,33310290,1,0,0,.2,0,206,41,206,41
3,33310271,33310267,1,0,0,.2,0,206,41,205,41
3,33310238,33310290,1,0,0,.2,0,205,41,206,41
3,33310256,33310258,0,1,1,1,0,205,41,205,41
3,33310298,33310231,1,0,0,0,0,206,41,205,41
3,33310243,33310278,,,,,0,205,41,206,41
3,33310232,33310231,1,0,0,0,0,205,41,205,41
3,33310246,33310256,1,1,0,.60000002,0,205,41,205,41
3,33310249,33310288,1,1,0,.60000002,0,205,41,206,41
3,33310273,33310256,1,1,0,.60000002,0,206,41,205,41
3,33310251,33310244,0,1,1,.80000001,0,205,41,205,41
3,33310264,33310282,,,,,0,205,41,206,41
3,33310257,33310266,1,0,0,.60000002,0,205,41,205,41
3,33310253,33310299,1,1,1,.40000001,0,205,41,206,41
3,33310297,33310290,1,0,0,.2,0,206,41,205,41
3,33310239,33310252,0,1,1,.60000002,0,205,41,205,41
3,33310233,33310243,0,1,1,.2,0,205,41,205,41
3,33310260,33310253,1,1,1,.40000001,0,205,41,205,41
3,33310275,33310271,0,1,1,.40000001,0,206,41,206,41
3,33310305,99,,,,,0,206,41,206,41
3,33310287,33310283,0,0,1,,0,206,41,206,41
3,33310249,33310274,1,1,0,1,0,205,41,206,41
3,33310279,99,,,,,0,206,41,205,41
3,33310244,33310283,0,0,1,,0,205,41,205,41
3,33310232,33310245,,,,,0,205,41,205,41
3,33310269,33310230,1,0,1,.80000001,0,206,41,205,41
3,33310244,33310293,1,0,1,.80000001,0,205,41,206,41
1,1119037,1119018,1,1,0,.2,0,209,42,209,42
1,1119171,1119175,,,,,0,212,42,212,42
1,1119017,1119036,0,0,0,.60000002,0,209,42,209,42
1,1119117,1119140,,,,,0,212,42,212,42
1,1119119,1119150,0,1,1,.40000001,0,212,42,212,42
1,1119034,1119007,1,1,0,.60000002,0,209,42,209,42
1,1119004,1119001,0,0,0,.40000001,0,209,42,209,42
1,1119004,1119010,1,1,0,1,0,209,42,209,42
1,1119015,1119035,0,1,1,.40000001,0,209,42,209,42
1,1119012,1119008,1,0,1,.60000002,0,209,42,209,42
1,1119158,1119157,0,0,0,.2,0,212,42,212,42
1,1119016,1119012,1,1,1,.60000002,0,209,42,209,42
1,1119137,1119172,1,1,1,.60000002,0,212,42,212,42
1,1119172,1119011,1,0,1,1,0,212,42,209,42
1,1119018,1119019,0,1,0,.2,0,209,42,209,42
1,1119127,1119166,0,1,0,.2,0,212,42,212,42
1,1119134,1119153,,,,,0,212,42,212,42
1,1119150,1119120,0,0,1,0,0,212,42,212,42
1,1119127,1119127,1,1,0,.60000002,1,212,42,212,42
1,1119006,1119004,1,0,1,.60000002,0,209,42,209,42
1,1119036,1119003,0,0,0,.2,0,209,42,209,42
1,1119035,1119012,1,1,1,.60000002,0,209,42,209,42
1,1119027,1119007,1,1,0,.60000002,0,209,42,209,42
1,1119015,1119012,1,1,1,.60000002,0,209,42,209,42
1,1119012,1119016,0,0,1,.80000001,0,209,42,209,42
1,1119171,1119146,0,0,0,0,0,212,42,212,42
1,1119158,1119146,0,0,0,0,0,212,42,212,42
1,1119165,1119182,,,,,0,212,42,212,42
1,1119130,1119182,,,,,0,212,42,212,42
1,1119111,1119120,0,0,1,0,0,212,42,212,42
1,1119183,1119170,,,,,0,212,42,212,42
1,1119019,1119035,0,1,1,.40000001,0,209,42,209,42
1,1119036,1119012,1,1,1,.60000002,0,209,42,209,42
1,1119018,1119034,1,1,1,.60000002,0,209,42,209,42
1,1119021,1119009,0,1,1,.40000001,0,209,42,209,42
1,1119185,99,,,,,0,212,42,208,42
1,1119173,1119148,,,,,0,212,42,212,42
1,1119007,1119006,1,1,0,.60000002,0,209,42,209,42
1,1119173,1119126,0,1,0,.60000002,0,212,42,212,42
1,1119010,1119012,1,1,1,.60000002,0,209,42,209,42
1,1119120,1119181,,,,,0,212,42,212,42
1,1119125,99,,,,,0,212,42,211,42
1,1119166,1119095,,,,,0,212,42,210,42
1,1119003,1119039,,,,,0,209,42,209,42
